StockCode,Purchase_Frequency,Avg_Order_Quantity
23468,11,1.7272727272727273
23469,61,5.079365079365079
23470,70,2.933333333333333
23471,26,2.4074074074074074
23472,29,1.7741935483870968
23473,41,15.136363636363637
23474,26,10.607142857142858
23475,25,10.76923076923077
23476,18,11.0
23477,8,10.625
23478,9,27.8
23479,35,2.682926829268293
23480,143,9.657303370786517
23481,23,7.233333333333333
23482,32,11.527777777777779
23483,57,19.159420289855074
23484,25,6.6923076923076925
23485,70,3.2375
23486,64,3.926470588235294
23487,41,1.8571428571428572
23489,125,6.125874125874126
23490,83,5.614583333333333
23491,64,2.935064935064935
23492,24,2.8461538461538463
23493,282,9.675824175824175
23494,145,4.055865921787709
23495,21,8.0
23496,21,4.0
23497,150,14.044692737430168
23498,77,17.107526881720432
23499,86,12.724489795918368
23500,76,17.043010752688172
23501,77,19.910112359550563
23502,80,7.840909090909091
23503,284,10.192878338278932
23504,164,8.216748768472906
23505,93,9.594594594594595
23506,114,19.83941605839416
23507,91,25.594594594594593
23508,95,20.983050847457626
23509,51,18.29824561403509
23510,90,22.752475247524753
23511,83,5.9772727272727275
23512,46,9.7
23513,59,8.96774193548387
23514,57,7.387096774193548
23515,58,9.3
23516,39,6.790697674418604
23517,50,6.117647058823529
23518,40,8.523809523809524
23519,18,11.526315789473685
23520,30,5.354838709677419
23521,21,17.636363636363637
23522,20,16.238095238095237
23523,35,9.394736842105264
23524,42,9.117647058823529
23525,38,12.622222222222222
23526,79,9.58695652173913
23527,40,9.454545454545455
23528,30,13.588235294117647
23529,26,20.966666666666665
23530,60,13.906666666666666
23531,77,9.727272727272727
23532,23,7.884615384615385
23533,27,6.774193548387097
23534,159,6.158163265306122
23535,135,6.754491017964072
23536,68,8.283783783783784
23537,20,4.666666666666667
23538,25,11.678571428571429
23539,32,6.771428571428571
23540,9,14.6
23541,97,6.908333333333333
23542,55,6.914285714285715
23543,81,12.65979381443299
23544,17,8.2
23545,76,29.464285714285715
23546,106,27.06611570247934
23547,57,25.403225806451612
23548,42,25.0
23549,46,25.49019607843137
23550,60,29.365079365079364
23551,88,16.17
23552,93,15.594594594594595
23553,50,8.857142857142858
23554,49,7.517857142857143
23555,45,8.115384615384615
23556,46,7.963636363636364
23557,25,11.96551724137931
23558,43,8.26
23559,69,7.256410256410256
23560,20,7.809523809523809
23561,13,12.846153846153847
23562,37,6.282051282051282
23564,39,13.976190476190476
23565,28,11.225806451612904
23566,44,16.72340425531915
23567,15,9.842105263157896
23568,24,20.714285714285715
23569,152,5.070652173913044
23570,203,7.443548387096774
23571,195,8.969162995594713
23574,9,1.0
23575,22,6.833333333333333
23576,28,6.166666666666667
23578,11,5.090909090909091
23579,22,5.8076923076923075
23580,20,5.045454545454546
23581,230,13.882539682539683
23582,186,18.452282157676347
23583,233,10.659163987138264
23597,28,8.266666666666667
23598,40,9.790697674418604
23660,30,9.451612903225806
23661,23,8.5
23681,105,12.9
23691,36,30.92105263157895
23694,23,14.5
23695,41,15.804347826086957
23697,26,16.22222222222222
23702,3,1.3333333333333333
35001G,23,5.814814814814815
35001W,5,18.4
35004B,30,9.895833333333334
35004C,28,10.342105263157896
35004G,16,6.3
35095A,29,23.852941176470587
35095B,36,18.829268292682926
35241,27,2.966666666666667
35265,11,1.4545454545454546
35400,5,2.0
35443,5,1.4
35471D,114,11.27027027027027
35591T,4,1.25
35598B,20,25.181818181818183
35598D,23,27.5
35599B,19,9.08695652173913
35599D,17,9.789473684210526
35607B,7,13.714285714285714
35637A,23,6.916666666666667
35637C,7,4.0
35638A,5,7.6
35638B,4,14.0
35646,32,11.152173913043478
35648,40,12.71875
35649,5,2.2857142857142856
35651,29,9.705882352941176
35653,11,2.764705882352941
35809A,37,9.261904761904763
35809B,3,2.6666666666666665
35810A,46,11.166666666666666
35810B,18,7.0
35815P,5,32.4
35818B,3,10.333333333333334
35818P,15,14.666666666666666
35819B,19,9.925925925925926
35819P,7,13.571428571428571
35833P,8,3.0833333333333335
35909A,3,2.6666666666666665
35910A,4,5.0
35910B,3,4.333333333333333
35911A,23,8.2
35911B,4,4.25
35912B,15,13.833333333333334
35913B,8,3.5
35914,16,7.157894736842105
35915B,14,6.5
35915C,8,6.125
35916A,3,6.666666666666667
35916C,5,10.8
35920,11,6.090909090909091
35921,9,4.909090909090909
35922,10,2.8
35923,30,30.11904761904762
35924,25,21.939393939393938
35933,15,13.875
35953,81,33.89887640449438
35954,30,33.05882352941177
35957,7,79.71428571428571
35958,3,4.0
35961,116,16.930817610062892
35964,34,15.6
35965,22,6.464285714285714
35967,24,13.137931034482758
35968,14,8.055555555555555
35970,270,13.315186246418339
35971,39,7.553571428571429
35972,14,5.647058823529412
37327,36,28.645833333333332
37333,9,1.2727272727272727
37340,59,31.90625
37342,50,22.421875
37343,8,7.75
37370,72,20.9
37413,52,8.654320987654321
37423,3,26.0
37444A,9,3.0625
37444C,5,2.3333333333333335
37446,93,8.157232704402515
37447,51,9.960526315789474
37448,78,8.720496894409937
37449,106,3.673202614379085
37450,47,6.485436893203883
37462E,4,6.75
37467,11,11.636363636363637
37468,11,4.923076923076923
37475,27,1.9
37476,9,1.8888888888888888
37479B,16,7.470588235294118
37479P,15,5.6521739130434785
37482P,30,13.216216216216216
37488A,3,9.333333333333334
37489A,14,2.2
37489B,12,2.5833333333333335
37489C,8,2.875
37489D,16,2.3529411764705883
37495,75,5.095238095238095
37500,53,4.225
37501,28,3.5172413793103448
40001,23,21.571428571428573
40003,10,13.363636363636363
40005B,4,3.0
40016,54,73.65333333333334
40046A,6,8.333333333333334
44089A,4,3.75
44089C,6,4.0
44091A,3,3.0
44092B,4,2.8
44092C,5,2.5
44234,17,28.043478260869566
44235,11,33.6875
44236,6,7.428571428571429
44242B,3,17.333333333333332
46000M,92,7.522388059701493
46000P,5,3.4
46000R,22,2.72972972972973
46000S,128,8.521978021978022
46000U,16,4.115384615384615
46118,12,10.722222222222221
46126A,5,8.0
46138B,8,3.5833333333333335
46775D,12,1.8461538461538463
46776A,6,2.3333333333333335
46776B,6,2.142857142857143
46776C,6,1.8333333333333333
46776D,3,4.0
46776E,5,2.8
46776F,6,2.375
47013A,4,3.5
47013C,7,6.142857142857143
47021G,12,34.53333333333333
47310M,23,5.520833333333333
47341A,5,5.4
47341B,11,4.090909090909091
47343A,13,11.357142857142858
47344B,6,7.333333333333333
47348A,11,6.466666666666667
47351B,7,9.555555555555555
47367B,11,5.181818181818182
47369A,6,1.3333333333333333
47369B,3,1.0
47420,11,10.631578947368421
47421,16,15.476190476190476
47422,16,10.090909090909092
47469,10,21.11764705882353
47471,19,10.153846153846153
47480,29,12.814814814814815
47481,15,11.1
47503A,123,16.392857142857142
47503H,30,2.6666666666666665
47504H,68,10.304347826086957
47504K,141,10.938547486033519
47518F,19,29.535714285714285
47559B,152,8.146341463414634
47563A,31,4.326086956521739
47566,708,10.953438395415473
47566B,192,7.2271293375394325
47567B,81,4.625
47570B,23,6.923076923076923
47574A,36,8.134615384615385
47578A,26,6.387096774193548
47580,55,4.230769230769231
47585A,23,3.7777777777777777
47586A,7,2.625
47589,3,4.333333333333333
47590A,228,5.477528089887641
47590B,238,6.300275482093664
47591B,9,3.8
47591D,250,7.840399002493766
47593A,10,2.5384615384615383
47593B,68,17.322916666666668
47594A,26,2.0
47594B,26,3.033333333333333
47599A,102,16.5
47599B,69,13.435185185185185
48111,111,6.254237288135593
48116,88,9.992957746478874
48129,125,4.808743169398907
48138,313,6.971153846153846
48173C,105,10.153409090909092
48184,227,5.516759776536313
48185,143,14.05327868852459
48187,314,6.929236499068901
48188,163,8.015810276679842
48194,286,6.758264462809917
51008,16,26.894736842105264
51014A,106,22.490683229813666
51014C,71,21.787610619469028
51014L,72,18.093457943925234
51020A,16,18.055555555555557
51020B,13,13.133333333333333
62018,39,74.61016949152543
62043B,5,3.4
62074B,4,4.0
62086A,13,6.615384615384615
62096A,7,13.25
70006,72,32.34567901234568
70007,46,12.620689655172415
71038,34,4.877551020408164
71050,5,5.5
71053,149,6.231939163498099
71101E,17,15.130434782608695
71270,16,5.914285714285715
71279,20,5.379310344827586
71403,12,3.857142857142857
71406C,13,6.571428571428571
71459,226,34.055263157894736
71477,155,24.82089552238806
71495B,4,32.0
71496A,5,22.8
71496B,4,3.25
71510,5,6.5
72024U,3,24.0
72051S,5,7.666666666666667
72122,38,6.3478260869565215
72127,25,5.6
72128,28,5.7272727272727275
72130,20,8.6
72131,14,7.2105263157894735
72132,9,2.3333333333333335
72133,11,2.7857142857142856
72134,6,12.25
72140E,8,3.875
72225C,12,37.5
72232,45,50.25757575757576
72349B,51,7.252631578947368
72351A,78,8.97841726618705
72351B,87,12.955974842767295
72369A,3,7.0
72586,36,16.473684210526315
72598,38,10.674418604651162
72709,4,6.285714285714286
72741,195,23.111553784860558
72760B,104,2.838235294117647
72780,18,6.85
72798C,3,2.3333333333333335
72799C,17,4.444444444444445
72799E,43,7.88
72799F,19,5.818181818181818
72800B,31,3.58974358974359
72800C,26,3.9375
72800D,20,2.8666666666666667
72800E,62,4.4411764705882355
72801C,13,9.857142857142858
72801D,10,4.833333333333333
72801G,9,4.583333333333333
72802A,44,5.543859649122807
72802B,54,12.906666666666666
72802C,63,15.10989010989011
72803A,30,12.926829268292684
72807A,53,5.0
72807B,56,4.2682926829268295
72807C,83,5.973214285714286
72811,6,8.166666666666666
72812,3,4.5
72816,26,25.84375
72817,74,10.916666666666666
72818,51,28.015384615384615
72819,28,6.933333333333334
72821,4,2.75
75011,9,14.333333333333334
75013B,6,3.5714285714285716
75049L,71,55.00806451612903
75131,13,37.53846153846154
75172,8,11.625
75178,6,50.55555555555556
77101A,16,18.38095238095238
78033,6,5.285714285714286
78034B,6,1.1428571428571428
78124,16,10.61111111111111
79000,69,39.25773195876289
79026B,7,2.7777777777777777
79030D,26,14.903225806451612
79030G,44,25.735849056603772
79051A,32,19.775
79062D,4,13.0
79063C,13,16.785714285714285
79063D,9,17.181818181818183
79066K,69,6.718181818181818
79067,16,7.944444444444445
79071B,10,1.8181818181818181
79144B,14,6.75
79144C,5,9.142857142857142
79149B,8,2.25
79157V,3,1.6666666666666667
79160,30,8.25925925925926
79163,25,45.96969696969697
79164,12,79.61904761904762
79190A,24,10.0
79190B,24,18.714285714285715
79190D,16,9.08
79191B,23,5.923076923076923
79191C,57,17.0
79191D,7,3.5714285714285716
79302M,26,7.395833333333333
79321,205,18.416030534351144
79331,3,8.666666666666666
79337,9,64.4
79403,9,8.090909090909092
79406,6,23.333333333333332
81950B,8,11.7
81950V,6,3.0
81952B,9,22.22222222222222
81952V,22,13.592592592592593
82001S,49,14.226415094339623
82011A,8,1.6
82011B,11,2.1578947368421053
82011C,17,2.55
82095,4,1.75
82482,410,9.33032694475761
82483,241,4.493282149712092
82484,285,9.770627062706271
82486,235,3.664323374340949
82494L,392,7.660975609756098
82551,156,10.945098039215686
82552,184,9.77257525083612
82567,86,3.2913907284768213
82578,142,8.732142857142858
82580,210,14.188144329896907
82581,172,12.372937293729374
82582,176,11.34920634920635
82583,206,15.878712871287128
82599,67,4.839080459770115
82600,221,13.789598108747045
82605,3,4.666666666666667
82613A,13,4.466666666666667
82613B,39,8.717391304347826
82613C,33,9.5
82613D,43,9.215686274509803
82616B,35,6.16
82616C,40,5.326923076923077
84006,46,10.666666666666666
84012,78,12.757894736842106
84029E,228,11.301829268292684
84029G,211,7.57361963190184
84030E,198,4.958188153310105
84031A,34,3.48
84031B,29,2.473684210526316
84032A,78,4.157407407407407
84032B,106,4.917293233082707
84033,7,3.2857142857142856
84050,139,15.237864077669903
84051,24,10.76923076923077
84077,307,115.04228329809725
84078A,79,3.3679245283018866
84086B,3,2.0
84086C,13,6.666666666666667
84192,19,4.107142857142857
84199,28,4.3
84206A,3,8.0
84212,72,99.97087378640776
84218,37,3.05
84226,9,5.444444444444445
84228,16,14.947368421052632
84231,13,5.526315789473684
84247E,23,3.1923076923076925
84247G,17,14.608695652173912
84247K,7,2.3
84247L,8,13.5
84247N,16,1.2222222222222223
84249A,12,12.307692307692308
84251B,12,11.214285714285714
84251G,15,12.0
84279B,48,3.033333333333333
84279P,79,3.4591836734693877
84313B,6,5.846153846153846
84313C,17,19.208333333333332
84341B,30,18.176470588235293
84347,192,24.180428134556575
84352,14,1.5
84356,32,7.326086956521739
84358,6,2.6666666666666665
84360,9,4.352941176470588
84375,290,9.69392523364486
84378,376,11.313909774436091
84380,325,10.419291338582678
84388,6,4.0
84402B,3,20.333333333333332
84406B,133,7.860655737704918
84422,8,68.875
84429A,13,3.1333333333333333
84452,14,4.625
84457,21,5.217391304347826
84459A,50,11.771929824561404
84459B,54,11.081967213114755
84461,13,2.9285714285714284
84462,6,2.0
84465,7,1.4285714285714286
84466,8,4.6
84497,7,1.8571428571428572
84507B,10,2.2142857142857144
84507C,11,2.423076923076923
84508A,17,46.57142857142857
84508B,21,1.8387096774193548
84508C,14,2.4761904761904763
84509A,103,4.402877697841727
84509B,37,3.183673469387755
84509C,20,3.25
84509E,7,8.75
84509G,42,10.673913043478262
84510A,100,7.039735099337748
84510C,25,2.8823529411764706
84510E,9,2.7777777777777777
84519A,45,7.819672131147541
84519B,63,4.580645161290323
84520B,51,8.745454545454546
84522,6,2.0
84527,6,7.833333333333333
84531A,24,5.384615384615385
84531B,24,5.769230769230769
84534B,5,9.2
84535A,19,19.9
84535B,80,11.669724770642201
84536A,140,12.12888888888889
84536B,74,16.84
84548,3,3.75
84549,3,10.333333333333334
84558A,49,4.578125
84559A,34,6.476190476190476
84559B,36,4.909090909090909
84563A,11,4.214285714285714
84563B,18,3.0416666666666665
84568,18,520.0
84569A,26,7.346153846153846
84569B,11,6.333333333333333
84569D,32,7.685714285714286
84575A,4,3.5
84576,8,6.333333333333333
84580,91,2.7235772357723578
84581,60,2.3380281690140845
84584,18,4.611111111111111
84592,15,4.117647058823529
84595E,8,7.111111111111111
84596B,189,11.849604221635884
84596E,33,10.88888888888889
84596F,166,10.858552631578947
84596G,84,10.25925925925926
84596J,21,17.37037037037037
84596L,49,12.9875
84597B,3,8.2
84597C,11,3.5384615384615383
84598,5,249.6
84600,16,2.4
84609,16,5.294117647058823
84613A,3,2.0
84616,6,1.8333333333333333
84617,3,1.0
84625A,24,14.67741935483871
84625C,20,15.678571428571429
84629,10,2.0
84631,7,1.7
84632,5,1.2
84637,11,2.230769230769231
84638,11,1.5833333333333333
84658,14,2.5555555555555554
84659A,19,6.090909090909091
84660A,30,23.25
84660B,20,23.233333333333334
84660C,20,23.666666666666668
84661A,10,8.545454545454545
84661B,10,7.916666666666667
84661C,5,12.4
84663A,21,10.4
84665,14,6.176470588235294
84666,4,6.0
84673A,21,2.423076923076923
84673B,31,3.2142857142857144
84674,31,4.4523809523809526
84678,10,13.8
84683,6,26.714285714285715
84685,6,2.3333333333333335
84686,7,6.125
84687,16,3.5
84688,7,4.25
84692,209,18.154666666666667
84706D,3,2.0
84706F,9,1.6
84707A,21,2.64
84707B,13,2.230769230769231
84708B,13,3.7857142857142856
84709B,11,1.8181818181818181
84711A,7,2.0
84711B,7,1.875
84712B,9,1.7272727272727273
84715,3,5.333333333333333
84723,5,6.833333333333333
84725,16,2.2777777777777777
84741C,14,4.285714285714286
84744,17,6.0
84745A,5,6.4
84745B,5,6.4
84748,7,2.5454545454545454
84750B,12,5.083333333333333
84751B,8,2.111111111111111
84754,35,13.567567567567568
84755,318,29.125
84760S,8,4.777777777777778
84763,39,11.693877551020408
84766,11,10.428571428571429
84789,33,4.113636363636363
84792,125,4.015544041450777
84795B,33,4.175
84796A,10,1.4
84796B,16,4.0588235294117645
84798A,3,4.666666666666667
84799,9,24.444444444444443
84800L,20,16.363636363636363
84800M,11,11.545454545454545
84800S,9,11.3
84801A,5,9.2
84801B,3,7.333333333333333
84803B,3,5.0
84804A,8,8.75
84804B,6,16.5
84805A,3,10.0
84805B,3,12.666666666666666
84806A,11,12.454545454545455
84806B,18,15.578947368421053
84809A,5,7.6
84813,20,6.590909090909091
84816,10,1.3
84817,48,16.982142857142858
84818,79,14.24
84819,56,13.080645161290322
84820,31,8.15625
84821,35,22.547619047619047
84823,25,4.48
84826,28,33.2
84827,12,28.38888888888889
84828,82,8.153846153846153
84832,137,13.578125
84836,311,11.725050916496945
84840,3,1.0
84842,8,1.5555555555555556
84843,36,3.8333333333333335
84846A,9,4.818181818181818
84847,9,1.75
84849A,25,5.0
84849B,41,4.0701754385964914
84849D,64,4.650485436893204
84857C,8,11.875
84858C,4,37.0
84859A,24,3.967741935483871
84859B,10,2.8181818181818183
84859C,17,3.9523809523809526
84865,8,2.1666666666666665
84870B,9,2.0
84870C,10,2.0
84872A,3,1.0
84874B,7,4.857142857142857
84875B,14,8.333333333333334
84875D,8,6.375
84876B,17,8.826086956521738
84876D,12,9.615384615384615
84877B,8,14.0
84877D,11,7.333333333333333
84879,678,25.115056818181817
84880,51,4.455882352941177
84881,5,2.2
84882,12,2.2666666666666666
84884A,52,4.46875
84898F,15,2.5
84906,9,2.8
84907,3,1.6666666666666667
84910A,6,1.6666666666666667
84912A,25,2.710526315789474
84912B,32,3.0408163265306123
84913A,10,3.7
84913B,19,3.5
84915,8,18.09090909090909
84916,17,11.777777777777779
84917,13,12.142857142857142
84919,9,3.2222222222222223
84920,22,2.7037037037037037
84921,5,2.2
84922,5,1.6
84924A,21,3.0
84924F,3,3.3333333333333335
84925D,8,1.5
84925F,14,5.333333333333333
84926A,24,19.258064516129032
84926D,25,22.03125
84926E,32,26.05263157894737
84926F,18,18.391304347826086
84927A,12,3.2857142857142856
84927D,9,3.75
84927E,10,4.75
84927F,36,7.023809523809524
84929,57,36.193548387096776
84931A,20,3.652173913043478
84931B,21,4.962962962962963
84944,62,7.726027397260274
84945,208,32.94551282051282
84946,415,23.90856313497823
84947,177,28.33219178082192
84949,165,18.366141732283463
84950,66,37.764044943820224
84951A,26,10.676470588235293
84951B,24,10.4375
84952A,6,6.333333333333333
84952B,10,11.153846153846153
84952C,7,14.0
84968A,32,3.0
84968C,36,1.9583333333333333
84968D,27,2.0
84968E,15,3.9545454545454546
84968F,25,2.6
84969,48,4.041095890410959
84970L,234,16.86390532544379
84970S,271,20.40963855421687
84971S,69,14.350427350427351
84974,26,1.3793103448275863
84976,27,17.310344827586206
84978,304,18.898450946643717
84984A,4,3.1666666666666665
84984B,4,3.4
84984D,3,3.25
84985A,15,2.1
84987,201,12.099173553719009
84988,209,12.79611650485437
84989A,16,1.5555555555555556
84991,414,25.599131693198263
84992,325,24.613935969868173
84993A,30,9.242424242424242
84993B,16,3.3529411764705883
84997A,143,10.790598290598291
84997B,202,12.227272727272727
84997C,202,11.954692556634305
84997D,248,11.473193473193474
85006,9,6.111111111111111
85008,7,1.7142857142857142
85014A,183,4.408560311284047
85014B,210,6.032679738562091
85015,103,18.52173913043478
85016,22,20.88
85017B,65,12.626666666666667
85017C,10,4.166666666666667
85018D,6,1.7142857142857142
85019A,25,14.607142857142858
85019B,21,19.92
85019C,9,18.1
85020,11,4.875
85023B,10,8.666666666666666
85024B,12,16.083333333333332
85024C,8,1.3333333333333333
85025B,20,13.863636363636363
85025C,27,10.266666666666667
85026B,9,8.333333333333334
85027L,17,3.888888888888889
85028L,4,2.5
85028S,8,3.0
85030,6,2.5
85031A,7,2.2857142857142856
85032A,82,7.608247422680412
85032B,84,7.98936170212766
85032C,72,6.862068965517241
85032D,57,10.677966101694915
85034A,58,6.473684210526316
85034B,80,9.404255319148936
85034C,109,7.549295774647887
85035A,59,3.4155844155844157
85035B,38,12.681818181818182
85035C,86,9.692982456140351
85036A,48,3.403225806451613
85036B,40,8.0
85036C,66,8.833333333333334
85038,70,8.7008547008547
85039A,26,10.595238095238095
85039B,38,9.442307692307692
85039C,9,18.5
85040A,86,6.113636363636363
85040B,28,3.857142857142857
85045,9,4.1
85048,170,5.861111111111111
85049A,204,10.60948905109489
85049B,13,4.153846153846154
85049C,162,5.650943396226415
85049D,85,5.084905660377358
85049E,248,7.916426512968299
85049F,70,4.25
85049G,161,6.475409836065574
85049H,58,5.818181818181818
85053,157,6.296747967479675
85054,66,6.122222222222222
85055,9,3.7
85059,62,3.625
85061W,77,16.41322314049587
85062,97,10.222222222222221
85064,20,8.91304347826087
85066,289,3.7472527472527473
85067,5,1.4
85071A,77,10.608695652173912
85071B,88,11.418181818181818
85071C,62,8.315068493150685
85071D,58,5.484848484848484
85078,46,26.861538461538462
85084,6,2.8333333333333335
85086A,8,5.625
85087,7,5.714285714285714
85088,18,8.952380952380953
85089,5,2.3333333333333335
85093,20,21.476190476190474
85094,29,16.193548387096776
85095,9,6.6
85096,10,1.6666666666666667
85099B,635,28.542027194066748
85099C,306,19.412746585735963
85099F,315,25.311746987951807
85103,6,15.166666666666666
85104,13,14.0
85106,9,53.0
85107,21,8.379310344827585
85111,40,26.055555555555557
85114A,20,13.928571428571429
85114B,36,7.576923076923077
85114C,37,7.253968253968254
85116,30,18.263157894736842
85118,5,23.666666666666668
85123A,856,18.074692874692875
85124B,23,2.8275862068965516
85124C,23,2.7096774193548385
85125,14,6.7894736842105265
85127,17,4.0
85129B,10,6.3125
85129C,8,6.416666666666667
85129D,16,4.742857142857143
85130A,10,7.7
85130B,44,16.32
85130C,37,10.644444444444444
85130D,41,10.615384615384615
85131A,19,18.76
85131C,5,6.636363636363637
85131D,5,9.583333333333334
85132A,38,8.75
85132B,44,8.55
85132C,96,11.05511811023622
85135A,6,2.5
85135B,28,1.3428571428571427
85135C,41,1.56
85136A,35,1.3076923076923077
85136C,20,1.4
85141,32,2.9285714285714284
85144,38,5.045454545454546
85145,12,2.7142857142857144
85146,8,4.777777777777778
85150,196,10.566395663956639
85152,270,13.697986577181208
85159A,38,10.022222222222222
85159B,45,10.542372881355933
85160B,15,6.5625
85161,8,1.3333333333333333
85163A,15,2.5
85163B,10,3.142857142857143
85167B,7,6.857142857142857
85168B,5,2.4285714285714284
85169A,44,10.244897959183673
85169B,17,8.04
85169C,14,16.0
85169D,20,10.545454545454545
85170B,13,7.782608695652174
85170C,26,8.689655172413794
85170D,30,6.96078431372549
85172,34,30.181818181818183
85173,40,8.68
85174,55,5.916666666666667
85175,84,39.82442748091603
85176,50,8.346666666666666
85177,40,18.023255813953487
85178,77,23.71
85179A,15,7.0
85179C,7,9.857142857142858
85180A,32,11.421052631578947
85180B,19,9.333333333333334
85183A,60,7.9156626506024095
85183B,84,9.130841121495328
85184C,116,10.878571428571428
85185B,51,4.279411764705882
85185D,7,1.875
85186A,35,13.461538461538462
85186C,32,12.147058823529411
85187,53,5.4
85188A,29,8.882352941176471
85188B,8,9.375
85194L,52,15.807017543859649
85194S,50,21.145454545454545
85195,3,3.6666666666666665
85197,18,1.736842105263158
85198,6,14.333333333333334
85199L,52,14.23076923076923
85199S,101,13.141176470588235
85200,24,6.777777777777778
85202,34,6.122448979591836
85203,45,10.363636363636363
85204,40,42.63636363636363
85205B,22,4.64
85206A,99,8.641509433962264
85206B,4,3.5
85208,22,6.44
85211,15,7.473684210526316
85212,60,33.58904109589041
85213,23,32.84
85214,36,2.395348837209302
85215,8,20.375
85216,6,6.875
85225,3,2.0
85227,115,8.314465408805031
85230A,14,46.666666666666664
85230B,30,33.26315789473684
85230E,17,45.875
85230F,11,28.166666666666668
85230G,20,41.28
85231B,74,7.1891891891891895
85231G,49,8.552238805970148
85232A,22,2.96
85232B,7,26.8
85232D,45,3.240740740740741
90000A,6,1.8333333333333333
90000D,4,1.5
90001D,3,1.6666666666666667
90002D,5,1.6666666666666667
90003B,3,2.0
90003C,5,2.4
90003D,7,2.5714285714285716
90010A,5,1.4
90010B,3,2.3333333333333335
90010E,7,1.4285714285714286
90013A,3,5.333333333333333
90013C,4,2.75
90014A,8,1.6
90014B,7,1.25
90014C,3,1.3333333333333333
90016A,4,3.5
90016B,6,1.125
90018A,8,1.8888888888888888
90018B,5,1.6
90018C,3,2.0
90019A,8,2.0
90019C,3,1.3333333333333333
90022,4,2.0
90026D,3,1.0
90030A,7,10.285714285714286
90030B,13,7.466666666666667
90030C,8,9.25
90031,5,9.6
90032,4,3.1666666666666665
90036A,3,1.5
90036D,4,2.75
90036E,4,1.4
90040C,3,2.3333333333333335
90051,3,2.0
90057,21,45.81818181818182
90058A,7,46.285714285714285
90058B,15,40.8
90059B,3,3.0
90059C,3,2.6666666666666665
90059E,3,3.3333333333333335
90059F,3,3.0
90060D,3,1.0
90062,6,3.3333333333333335
90063A,7,1.5714285714285714
90063B,5,1.6
90064A,3,2.3333333333333335
90064B,6,1.8333333333333333
90065A,3,2.0
90067A,3,3.3333333333333335
90070,3,2.6666666666666665
90073,4,3.25
90081A,7,1.875
90081C,6,1.8333333333333333
90082A,8,2.1
90082B,8,2.25
90082D,4,1.6
90086,5,7.7272727272727275
90087,4,11.25
90093,5,7.833333333333333
90094,12,1.0833333333333333
90096,3,2.6666666666666665
90098,9,3.111111111111111
90099,12,1.5384615384615385
90101,3,3.75
90108,6,10.666666666666666
90114,11,6.0
90116,3,5.333333333333333
90119,3,3.75
90120B,5,4.0
90120C,6,4.428571428571429
90122A,3,2.6666666666666665
90122C,3,3.4
90123A,8,1.75
90123B,4,2.0
90123C,5,2.6
90124A,4,1.5
90124B,3,1.3333333333333333
90124C,4,1.75
90125A,4,18.166666666666668
90125B,3,6.333333333333333
90125D,3,14.8
90129A,3,2.3333333333333335
90129B,6,3.5
90129C,6,2.8333333333333335
90129F,5,3.2
90130B,3,3.0
90133,3,3.0
90142D,3,3.0
90143,7,2.375
90144,3,2.3333333333333335
90145,7,1.9090909090909092
90146,3,4.333333333333333
90147,10,1.75
90148,5,1.3333333333333333
90152A,3,1.0
90154,5,11.4
90155,4,1.5
90158,6,2.3333333333333335
90160A,10,2.8181818181818183
90160B,7,2.625
90160C,14,2.5625
90160D,9,3.5555555555555554
90161A,6,1.5
90161B,10,3.75
90161C,13,3.0
90161D,6,3.4444444444444446
90162B,7,2.7
90162C,3,2.0
90162D,3,2.0
90164A,6,3.1666666666666665
90164B,7,4.0
90166,4,1.75
90170,6,7.666666666666667
90173,3,5.333333333333333
90174,4,4.0
90175A,6,1.125
90175C,6,1.5
90176D,4,1.75
90177C,3,4.333333333333333
90177D,5,2.8333333333333335
90178A,6,1.0
90180A,5,2.6
90180B,3,1.0
90183A,5,4.0
90184A,4,2.0
90184B,11,1.9090909090909092
90184C,7,1.5714285714285714
90185A,5,4.4
90185B,3,4.333333333333333
90185C,5,4.2
90185D,7,4.0
90186A,3,1.25
90186B,6,2.0
90190C,4,1.25
90191,7,3.142857142857143
90192,5,2.875
90194,6,2.0
90195A,7,2.2857142857142856
90195B,3,1.0
90196A,5,1.6
90196B,4,1.0
90198A,8,3.4
90198B,11,2.727272727272727
90199A,3,2.6666666666666665
90199C,7,1.7
90200A,14,2.5625
90200B,18,2.7916666666666665
90200C,6,2.857142857142857
90200D,21,3.96
90200E,15,4.222222222222222
90201A,11,4.2727272727272725
90201B,9,6.4
90201C,12,4.333333333333333
90201D,9,5.111111111111111
90204,8,2.125
90205A,6,2.6666666666666665
90205C,3,2.0
90206C,6,1.625
90208,4,2.5
90209A,3,21.0
90209B,7,8.076923076923077
90209C,8,19.25
90210A,3,8.666666666666666
90210B,6,6.666666666666667
90210C,5,18.8
90210D,4,20.8
90211A,3,1.6666666666666667
90214A,5,4.5
90214C,7,5.777777777777778
90214D,5,5.571428571428571
90214E,6,5.125
90214G,5,4.857142857142857
90214H,4,3.6666666666666665
90214I,3,8.333333333333334
90214J,3,4.6
90214K,6,3.9166666666666665
90214L,4,10.2
90214M,3,5.4
90214N,3,3.6
90214P,4,4.666666666666667
90214R,3,3.75
90214S,5,6.666666666666667
90214Y,3,20.333333333333332
BANK CHARGES,10,1.0
C2,29,1.0075187969924813
